Shareholder - Name	Issuer - Name	Security - Report Date	Security - Market Value - Amount	Security - Market Value - Multiplier	Security - Market Value - Currency Code	Stock - Percent Ownership	Data Source URL
BPL Pension	Hyster-Yale Materials Handling	2023-12-31	850	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	I3 Verticals Inc	2023-12-31	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	i-80 Gold Corp	2023-12-31	43	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	iA Financial Corp Inc	2023-12-31	2.076	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	IAC Inc	2023-12-31	97	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	IAMGOLD CORP	2023-12-31	14	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Iberdrola International BV	2023-12-31	4.914	x1_000	EUR	0,03%	https://www.bplpensioen.nl/beleggen
BPL Pension	IBJ Leasing Co Ltd	2023-12-31	40	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	IBM Corp	2023-12-31	38.334	x1_000	EUR	0,24%	https://www.bplpensioen.nl/beleggen
BPL Pension	IBS Partners Ltd	2023-12-31	45	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	ICADE	2023-12-31	52	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	ICF International Inc	2023-12-31	78	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ichibanya Co Ltd	2023-12-31	10	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ichigo Office REIT Investment	2023-12-31	11	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ichor Holdings Ltd	2023-12-31	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	ICU Medical Inc	2023-12-31	82	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	ID Logistics Group	2023-12-31	16	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ideaya Biosciences Inc	2023-12-31	42	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Idec Corp/Japan	2023-12-31	13	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Idemitsu Kosan Co Ltd	2023-12-31	3.056	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Idex Corp	2023-12-31	1.073	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	IDEXX Laboratories Inc	2023-12-31	4.343	x1_000	EUR	0,03%	https://www.bplpensioen.nl/beleggen
BPL Pension	Idorsia Ltd	2023-12-31	10	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	IDT Corp	2023-12-31	17	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	iFAST Corp Ltd	2023-12-31	20	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	IG Group Holdings PLC	2023-12-31	1.459	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	IGG Inc	2023-12-31	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	IGM Financial Inc	2023-12-31	16.298	x1_000	EUR	0,10%	https://www.bplpensioen.nl/beleggen
BPL Pension	iHeartMedia Inc	2023-12-31	10	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	IHI Corp	2023-12-31	440	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Illimity Bank SpA	2023-12-31	8	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Illinois Tool Works Inc	2023-12-31	20.389	x1_000	EUR	0,13%	https://www.bplpensioen.nl/beleggen
BPL Pension	Iluka Resources Ltd	2023-12-31	47	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Imax Corp	2023-12-31	11	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Imdex Ltd	2023-12-31	44	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	IMI PLC	2023-12-31	958	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	IMMOFINANZ AG	2023-12-31	15	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	ImmunityBio Inc	2023-12-31	25	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Immunogen Inc	2023-12-31	204	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Immunovant Inc	2023-12-31	104	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Impact Healthcare Reit PLC	2023-12-31	10	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Impax Asset Management Group P	2023-12-31	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Impinj Inc	2023-12-31	59	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Implenia AG	2023-12-31	1.239	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Inaba Denki Sangyo Co Ltd	2023-12-31	15	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Inageya Co Ltd	2023-12-31	4	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Inari Medical Inc	2023-12-31	99	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Inchcape PLC	2023-12-31	927	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Incitec Pivot Fin LLC	2023-12-31	715	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Incyte Corp Ltd	2023-12-31	2.283	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Independence Group NL	2023-12-31	55	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Independence Realty Trust Inc	2023-12-31	92	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Independent Bank Corp/MI	2023-12-31	14	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Independent Bank Corp/Rockland	2023-12-31	78	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Independent Bank Group Inc	2023-12-31	46	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	indie Semiconductor Inc	2023-12-31	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Inditex SA	2023-12-31	6.717	x1_000	EUR	0,04%	https://www.bplpensioen.nl/beleggen
BPL Pension	Indivior Plc	2023-12-31	83	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Indra Sistemas SA	2023-12-31	2.300	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Industrial & Infrastructure Fu	2023-12-31	63	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Industrie De Nora SpA	2023-12-31	11	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Industrivarden AB	2023-12-31	811	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Inficon Holding AG	2023-12-31	40	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Infinera Corp	2023-12-31	32	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Infomart Corp	2023-12-31	30	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Informatica Inc	2023-12-31	39	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Infratil Ltd	2023-12-31	444	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	INFRONEER Holdings Inc	2023-12-31	134	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	ING Groep NV	2023-12-31	6.049	x1_000	EUR	0,04%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ingenia Communities Group	2023-12-31	26	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ingersoll Rand Inc	2023-12-31	1.623	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ingevity Corp	2023-12-31	105	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Inghams Group Ltd	2023-12-31	1.609	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ingles Markets Inc	2023-12-31	31	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Inhibrx Inc	2023-12-31	24	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Inmobiliaria Colonial SA	2023-12-31	77	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Inmode Ltd	2023-12-31	59	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Innergex Renewable Energy Inc	2023-12-31	72	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Innospec Inc	2023-12-31	180	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Innoviva Inc	2023-12-31	47	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Inpex Corp	2023-12-31	1.134	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	InPost SA	2023-12-31	104	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Insight Enterprises Inc	2023-12-31	197	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Insmed Inc	2023-12-31	109	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Insource Co Ltd	2023-12-31	9	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Insperity Inc	2023-12-31	160	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Inspire Medical Systems Inc	2023-12-31	167	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Instalco AB	2023-12-31	27	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Installed Building Products In	2023-12-31	3.774	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Insteel Industries Inc	2023-12-31	24	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Instructure Inc	2023-12-31	1.808	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Insurance Australia Group Ltd	2023-12-31	434	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Intact Financial Corp	2023-12-31	3.502	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Intapp Inc	2023-12-31	31	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Integer Holdings Corp	2023-12-31	3.095	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Overzicht beleggingen per 31-12-2023 Pagina 17Integra LifeSciences Holdings	2023-12-31	108	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	IntegraFin Holdings PLC	2023-12-31	10	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Integral Ad Science Holding Co	2023-12-31	836	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Integral Diagnostics Ltd	2023-12-31	14	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Integrated Electrical Services	2023-12-31	36	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Intellia Therapeutics Inc	2023-12-31	61	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Inter Parfums Inc	2023-12-31	124	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	IntercontinentalExchange Inc	2023-12-31	888	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	InterDigital Inc/PA	2023-12-31	128	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Interface Inc	2023-12-31	1.595	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Interfor Corp	2023-12-31	36	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Intermediate Capital Group PLC	2023-12-31	191	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	International Bancshares Corp	2023-12-31	99	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	International Distributions Se	2023-12-31	62	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	International Money Express In	2023-12-31	24	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	International Petroleum Corp/S	2023-12-31	53	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Internet Initiative Japan Inc	2023-12-31	67	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Interpublic Group of Cos Inc	2023-12-31	564	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Interpump Group SpA	2023-12-31	112	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	InterRent Real Estate Investme	2023-12-31	29	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Interroll Holding AG	2023-12-31	40	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Intershop Holdings	2023-12-31	13	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Intertek Group PLC	2023-12-31	2.421	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Intl Paper Co	2023-12-31	772	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Intra-Cellular Therapies Inc	2023-12-31	190	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Intrum Justitia AB	2023-12-31	25	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Intuit Inc	2023-12-31	7.105	x1_000	EUR	0,04%	https://www.bplpensioen.nl/beleggen
BPL Pension	Intuitive Surgical Inc	2023-12-31	4.652	x1_000	EUR	0,03%	https://www.bplpensioen.nl/beleggen
BPL Pension	InvenTrust Properties Corp	2023-12-31	56	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Inversiones Clidia SL	2023-12-31	43	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Invesco Ltd	2023-12-31	5.031	x1_000	EUR	0,03%	https://www.bplpensioen.nl/beleggen
BPL Pension	Invesco Mortgage Capital Inc	2023-12-31	19	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Investec PLC	2023-12-31	201	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Investment AB Oresund	2023-12-31	11	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Investor AB	2023-12-31	3.147	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Invincible Investment Corp	2023-12-31	92	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	INVISIO Communications AB	2023-12-31	28	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Invitation Homes Inc	2023-12-31	3.233	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Inwido AB	2023-12-31	1.270	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ionis Pharmaceuticals Inc	2023-12-31	216	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ionos SE	2023-12-31	32	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	IonQ Inc	2023-12-31	55	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	IOOF Holdings Ltd	2023-12-31	17	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Iovance Biotherapeutics Inc	2023-12-31	45	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	IP Group PLC	2023-12-31	16	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	IPG Photonics Corp	2023-12-31	906	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	IPH Ltd	2023-12-31	33	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ipsen SA	2023-12-31	1.367	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	IPSOS	2023-12-31	73	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Iress Ltd	2023-12-31	33	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	iRhythm Technologies Inc	2023-12-31	95	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Iridium Communications Inc	2023-12-31	178	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Irish Residential Properties R	2023-12-31	9	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Iriso Electronics Co Ltd	2023-12-31	14	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	iRobot Corp	2023-12-31	28	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ironwood Pharmaceuticals Inc	2023-12-31	858	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Isetan Mitsukoshi Holdings Ltd	2023-12-31	730	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	ISI-Dentsu	2023-12-31	19	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ispace Inc/Japan	2023-12-31	8	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Isracard Ltd	2023-12-31	55	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Israel Canada T.R Ltd	2023-12-31	9	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Isras Investment Co Ltd	2023-12-31	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	ISS A/S	2023-12-31	125	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Isuzu Motors Ltd	2023-12-31	452	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Italgas SpA	2023-12-31	240	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	iTeos Therapeutics Inc	2023-12-31	9	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	ITM Power PLC	2023-12-31	10	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ito En Ltd	2023-12-31	44	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Itochu Advance Logistics Inves	2023-12-31	7	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	ITOCHU Corp	2023-12-31	31.225	x1_000	EUR	0,19%	https://www.bplpensioen.nl/beleggen
BPL Pension	Itoham Yonekyu Holdings Inc	2023-12-31	155	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Itron Inc	2023-12-31	124	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	ITT Inc	2023-12-31	310	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ituran Location and Control Lt	2023-12-31	22	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	ITV PLC	2023-12-31	101	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ivanhoe Electric Inc / US	2023-12-31	28	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Iveco Group NV	2023-12-31	79	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Iwatani Corp	2023-12-31	256	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	IWG PLC	2023-12-31	69	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Iyogin Holdings Inc	2023-12-31	77	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Izumi Co Ltd	2023-12-31	1.329	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	J Trust Co Ltd	2023-12-31	19	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	J&J Snack Foods Corp	2023-12-31	112	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	JAC Recruitment Co Ltd	2023-12-31	15	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Jaccs Co Ltd	2023-12-31	47	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Jack Henry & Associates Inc	2023-12-31	3.054	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Jack in the Box Inc	2023-12-31	63	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Jackson Financial Inc	2023-12-31	141	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Jafco Co Ltd	2023-12-31	39	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	James River Group Holdings Ltd	2023-12-31	20	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Jamf Holding Corp	2023-12-31	21	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Jamieson Wellness Inc	2023-12-31	11	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Janus Henderson Group PLC	2023-12-31	155	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Janus International Group Inc	2023-12-31	1.401	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Japan Airport Terminal Co Ltd	2023-12-31	128	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Japan Aviation Electronics Ind	2023-12-31	46	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Japan Elevator Service Holding	2023-12-31	32	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Japan Excellent Inc	2023-12-31	10	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Japan Hotel REIT Investment Co	2023-12-31	76	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Japan Lifeline Co Ltd	2023-12-31	27	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Japan Logistics Fund Inc	2023-12-31	31	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Japan Material Co Ltd	2023-12-31	37	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Japan Post Bank Co Ltd	2023-12-31	665	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Japan Post Holdings Co Ltd	2023-12-31	15.785	x1_000	EUR	0,10%	https://www.bplpensioen.nl/beleggen
BPL Pension	Japan Post Insurance Co Ltd	2023-12-31	1.002	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Japan Prime Realty Investment	2023-12-31	1.081	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Japan Pulp & Paper Co Ltd	2023-12-31	13	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Japan Real Estate Investment C	2023-12-31	2.632	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Japan Rental Housing Investments Inc	2023-12-31	35	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Japan Retail Fund Investment C	2023-12-31	265	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Japan Securities Finance Co Lt	2023-12-31	34	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Japan Steel Works Ltd	2023-12-31	24	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Japan Wool Textile Co Ltd/The	2023-12-31	15	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	JB Hi-Fi Ltd	2023-12-31	6.557	x1_000	EUR	0,04%	https://www.bplpensioen.nl/beleggen
BPL Pension	JB Hunt Transport Services Inc	2023-12-31	5.585	x1_000	EUR	0,03%	https://www.bplpensioen.nl/beleggen
BPL Pension	JBG SMITH PROPERTIES	2023-12-31	43	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	JC Decaux SA	2023-12-31	34	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	JCR Pharmaceuticals Co Ltd	2023-12-31	21	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	JCU Corp	2023-12-31	36	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	JDC Corp	2023-12-31	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	JELD-WEN Holding Inc	2023-12-31	48	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Jenoptik AG	2023-12-31	52	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Overzicht beleggingen per 31-12-2023 Pagina 18Jeol Ltd	2023-12-31	52	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Jeronimo Martins SGPS SA	2023-12-31	2.841	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	JET2 PLC	2023-12-31	860	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	JFE Holdings Inc	2023-12-31	465	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	JFrog Ltd	2023-12-31	63	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	JGC Corp	2023-12-31	107	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Jin Co Ltd	2023-12-31	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	JM AB	2023-12-31	21	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
